#    L    TT             EE             BB             TE          
     2   0.151708E+04   0.393187E-01   0.150281E-01   0.326230E+01
     3   0.136516E+04   0.481849E-01   0.147914E-01   0.302907E+01
     4   0.129118E+04   0.417822E-01   0.124337E-01   0.268855E+01
     5   0.124548E+04   0.285258E-01   0.938765E-02   0.223605E+01
     6   0.121752E+04   0.167190E-01   0.663909E-02   0.177442E+01
     7   0.120168E+04   0.971592E-02   0.464500E-02   0.137237E+01
     8   0.119348E+04   0.681809E-02   0.347698E-02   0.105843E+01
     9   0.119178E+04   0.601042E-02   0.300677E-02   0.843233E+00
    10   0.119351E+04   0.586759E-02   0.303538E-02   0.711347E+00
    11   0.119773E+04   0.591916E-02   0.338439E-02   0.650630E+00
    12   0.120463E+04   0.620847E-02   0.392017E-02   0.636501E+00
    13   0.121287E+04   0.678445E-02   0.455976E-02   0.654675E+00
    14   0.122179E+04   0.759063E-02   0.526200E-02   0.681099E+00
    15   0.123170E+04   0.853288E-02   0.600703E-02   0.711981E+00
    16   0.124279E+04   0.959057E-02   0.678856E-02   0.742194E+00
    17   0.125465E+04   0.108011E-01   0.760420E-02   0.768528E+00
    18   0.126651E+04   0.122030E-01   0.845192E-02   0.791870E+00
    19   0.127948E+04   0.138049E-01   0.932968E-02   0.818582E+00
    20   0.129222E+04   0.155885E-01   0.102356E-01   0.845846E+00
    21   0.130532E+04   0.175379E-01   0.111681E-01   0.875583E+00
    22   0.131867E+04   0.196556E-01   0.121258E-01   0.905251E+00
    23   0.133188E+04   0.219416E-01   0.131077E-01   0.933255E+00
    24   0.134529E+04   0.244002E-01   0.141125E-01   0.957917E+00
    25   0.135908E+04   0.270243E-01   0.151384E-01   0.971823E+00
    26   0.137278E+04   0.298150E-01   0.161836E-01   0.978546E+00
    27   0.138677E+04   0.327940E-01   0.172476E-01   0.978390E+00
    28   0.140085E+04   0.359663E-01   0.183299E-01   0.966242E+00
    29   0.141499E+04   0.393494E-01   0.194285E-01   0.947823E+00
    30   0.142945E+04   0.429598E-01   0.205412E-01   0.917125E+00
    31   0.144355E+04   0.467893E-01   0.216668E-01   0.884365E+00
    32   0.145803E+04   0.508555E-01   0.228041E-01   0.843999E+00
    33   0.147241E+04   0.551363E-01   0.239521E-01   0.795581E+00
    34   0.148674E+04   0.596717E-01   0.251094E-01   0.741139E+00
    35   0.150167E+04   0.644536E-01   0.262735E-01   0.670508E+00
    36   0.151632E+04   0.694904E-01   0.274421E-01   0.592993E+00
    37   0.153111E+04   0.747973E-01   0.286143E-01   0.504030E+00
    38   0.154604E+04   0.803574E-01   0.297896E-01   0.406990E+00
    39   0.156103E+04   0.861679E-01   0.309661E-01   0.301229E+00
    40   0.157609E+04   0.922324E-01   0.321420E-01   0.184083E+00
    41   0.159119E+04   0.985560E-01   0.333152E-01   0.537254E-01
    42   0.160635E+04   0.105151E+00   0.344843E-01  -0.883753E-01
    43   0.162156E+04   0.112031E+00   0.356479E-01  -0.240328E+00
    44   0.163686E+04   0.119208E+00   0.368045E-01  -0.401844E+00
    45   0.165232E+04   0.126690E+00   0.379527E-01  -0.572942E+00
    46   0.166790E+04   0.134480E+00   0.390912E-01  -0.753437E+00
    47   0.168357E+04   0.142573E+00   0.402187E-01  -0.944191E+00
    48   0.169934E+04   0.150952E+00   0.413338E-01  -0.114635E+01
    49   0.171518E+04   0.159601E+00   0.424354E-01  -0.136097E+01
    50   0.173117E+04   0.168514E+00   0.435221E-01  -0.158900E+01
    51   0.174738E+04   0.177691E+00   0.445927E-01  -0.183089E+01
    52   0.176375E+04   0.187142E+00   0.456462E-01  -0.208546E+01
    53   0.178019E+04   0.196879E+00   0.466815E-01  -0.235132E+01
    54   0.179670E+04   0.206915E+00   0.476976E-01  -0.262793E+01
    55   0.181326E+04   0.217261E+00   0.486935E-01  -0.291514E+01
    56   0.182998E+04   0.227922E+00   0.496681E-01  -0.321346E+01
    57   0.184698E+04   0.238884E+00   0.506206E-01  -0.352363E+01
    58   0.186424E+04   0.250134E+00   0.515502E-01  -0.384573E+01
    59   0.188168E+04   0.261658E+00   0.524559E-01  -0.417956E+01
    60   0.189930E+04   0.273437E+00   0.533370E-01  -0.452450E+01
    61   0.191713E+04   0.285453E+00   0.541926E-01  -0.488003E+01
    62   0.193514E+04   0.297709E+00   0.550220E-01  -0.524629E+01
    63   0.195333E+04   0.310211E+00   0.558242E-01  -0.562362E+01
    64   0.197168E+04   0.322965E+00   0.565987E-01  -0.601235E+01
    65   0.199019E+04   0.335980E+00   0.573445E-01  -0.641286E+01
    66   0.200889E+04   0.349256E+00   0.580611E-01  -0.682550E+01
    67   0.202777E+04   0.362780E+00   0.587479E-01  -0.724961E+01
    68   0.204684E+04   0.376537E+00   0.594046E-01  -0.768430E+01
    69   0.206610E+04   0.390511E+00   0.600308E-01  -0.812867E+01
    70   0.208555E+04   0.404690E+00   0.606260E-01  -0.858204E+01
    71   0.210519E+04   0.419062E+00   0.611901E-01  -0.904409E+01
    72   0.212513E+04   0.433623E+00   0.617226E-01  -0.951574E+01
    73   0.214544E+04   0.448368E+00   0.622236E-01  -0.999800E+01
    74   0.216611E+04   0.463286E+00   0.626926E-01  -0.104908E+02
    75   0.218711E+04   0.478365E+00   0.631297E-01  -0.109939E+02
    76   0.220838E+04   0.493591E+00   0.635345E-01  -0.115066E+02
    77   0.222980E+04   0.508957E+00   0.639069E-01  -0.120277E+02
    78   0.225137E+04   0.524454E+00   0.642470E-01  -0.125569E+02
    79   0.227318E+04   0.540076E+00   0.645545E-01  -0.130940E+02
    80   0.229526E+04   0.555812E+00   0.648293E-01  -0.136391E+02
    81   0.231765E+04   0.571655E+00   0.650716E-01  -0.141922E+02
    82   0.234037E+04   0.587588E+00   0.652814E-01  -0.147528E+02
    83   0.236339E+04   0.603593E+00   0.654593E-01  -0.153204E+02
    84   0.238673E+04   0.619650E+00   0.656057E-01  -0.158946E+02
    85   0.241037E+04   0.635741E+00   0.657208E-01  -0.164750E+02
    86   0.243431E+04   0.651850E+00   0.658051E-01  -0.170610E+02
    87   0.245852E+04   0.667967E+00   0.658585E-01  -0.176522E+02
    88   0.248298E+04   0.684083E+00   0.658809E-01  -0.182482E+02
    89   0.250769E+04   0.700188E+00   0.658723E-01  -0.188486E+02
    90   0.253266E+04   0.716271E+00   0.658325E-01  -0.194534E+02
    91   0.255789E+04   0.732321E+00   0.657617E-01  -0.200619E+02
    92   0.258338E+04   0.748324E+00   0.656603E-01  -0.206742E+02
    93   0.260916E+04   0.764264E+00   0.655290E-01  -0.212897E+02
    94   0.263520E+04   0.780129E+00   0.653684E-01  -0.219082E+02
    95   0.266153E+04   0.795902E+00   0.651793E-01  -0.225293E+02
    96   0.268815E+04   0.811571E+00   0.649622E-01  -0.231526E+02
    97   0.271504E+04   0.827118E+00   0.647179E-01  -0.237776E+02
    98   0.274223E+04   0.842529E+00   0.644469E-01  -0.244039E+02
    99   0.276968E+04   0.857790E+00   0.641499E-01  -0.250312E+02
   100   0.279741E+04   0.872887E+00   0.638276E-01  -0.256589E+02
   101   0.282542E+04   0.887807E+00   0.634806E-01  -0.262864E+02
   102   0.285371E+04   0.902526E+00   0.631096E-01  -0.269137E+02
   103   0.288226E+04   0.917044E+00   0.627152E-01  -0.275399E+02
   104   0.291107E+04   0.931331E+00   0.622981E-01  -0.281647E+02
   105   0.294014E+04   0.945380E+00   0.618589E-01  -0.287875E+02
   106   0.296945E+04   0.959176E+00   0.613984E-01  -0.294077E+02
   107   0.299901E+04   0.972711E+00   0.609170E-01  -0.300249E+02
   108   0.302879E+04   0.985962E+00   0.604156E-01  -0.306386E+02
   109   0.305881E+04   0.998921E+00   0.598947E-01  -0.312481E+02
   110   0.308905E+04   0.101157E+01   0.593550E-01  -0.318530E+02
   111   0.311951E+04   0.102389E+01   0.587972E-01  -0.324529E+02
   112   0.315017E+04   0.103589E+01   0.582220E-01  -0.330470E+02
   113   0.318105E+04   0.104753E+01   0.576303E-01  -0.336351E+02
   114   0.321212E+04   0.105882E+01   0.570228E-01  -0.342165E+02
   115   0.324337E+04   0.106974E+01   0.564003E-01  -0.347908E+02
   116   0.327482E+04   0.108028E+01   0.557637E-01  -0.353574E+02
   117   0.330645E+04   0.109042E+01   0.551136E-01  -0.359159E+02
   118   0.333824E+04   0.110017E+01   0.544510E-01  -0.364657E+02
   119   0.337020E+04   0.110950E+01   0.537766E-01  -0.370064E+02
   120   0.340231E+04   0.111841E+01   0.530912E-01  -0.375374E+02
   121   0.343457E+04   0.112690E+01   0.523956E-01  -0.380582E+02
   122   0.346696E+04   0.113494E+01   0.516906E-01  -0.385684E+02
   123   0.349949E+04   0.114253E+01   0.509770E-01  -0.390676E+02
   124   0.353214E+04   0.114967E+01   0.502556E-01  -0.395550E+02
   125   0.356489E+04   0.115634E+01   0.495271E-01  -0.400303E+02
   126   0.359776E+04   0.116254E+01   0.487924E-01  -0.404931E+02
   127   0.363071E+04   0.116827E+01   0.480523E-01  -0.409429E+02
   128   0.366375E+04   0.117351E+01   0.473076E-01  -0.413791E+02
   129   0.369688E+04   0.117826E+01   0.465590E-01  -0.418014E+02
   130   0.373007E+04   0.118252E+01   0.458073E-01  -0.422092E+02
   131   0.376331E+04   0.118627E+01   0.450534E-01  -0.426020E+02
   132   0.379662E+04   0.118952E+01   0.442978E-01  -0.429795E+02
   133   0.382996E+04   0.119226E+01   0.435411E-01  -0.433412E+02
   134   0.386333E+04   0.119451E+01   0.427841E-01  -0.436865E+02
   135   0.389673E+04   0.119623E+01   0.420272E-01  -0.440151E+02
   136   0.393015E+04   0.119745E+01   0.412712E-01  -0.443265E+02
   137   0.396357E+04   0.119814E+01   0.405165E-01  -0.446201E+02
   138   0.399699E+04   0.119833E+01   0.397639E-01  -0.448957E+02
   139   0.403039E+04   0.119801E+01   0.390139E-01  -0.451527E+02
   140   0.406378E+04   0.119717E+01   0.382672E-01  -0.453909E+02
   141   0.409714E+04   0.119584E+01   0.375243E-01  -0.456098E+02
   142   0.413045E+04   0.119399E+01   0.367859E-01  -0.458089E+02
   143   0.416372E+04   0.119164E+01   0.360525E-01  -0.459881E+02
   144   0.419693E+04   0.118879E+01   0.353249E-01  -0.461468E+02
   145   0.423007E+04   0.118544E+01   0.346035E-01  -0.462845E+02
   146   0.426312E+04   0.118161E+01   0.338891E-01  -0.464011E+02
   147   0.429606E+04   0.117730E+01   0.331822E-01  -0.464960E+02
   148   0.432888E+04   0.117251E+01   0.324834E-01  -0.465689E+02
   149   0.436157E+04   0.116726E+01   0.317934E-01  -0.466195E+02
   150   0.439411E+04   0.116154E+01   0.311127E-01  -0.466472E+02
   151   0.442648E+04   0.115538E+01   0.304419E-01  -0.466518E+02
   152   0.445868E+04   0.114877E+01   0.297813E-01  -0.466330E+02
   153   0.449069E+04   0.114174E+01   0.291310E-01  -0.465905E+02
   154   0.452253E+04   0.113429E+01   0.284912E-01  -0.465241E+02
   155   0.455417E+04   0.112643E+01   0.278621E-01  -0.464336E+02
   156   0.458562E+04   0.111819E+01   0.272440E-01  -0.463186E+02
   157   0.461686E+04   0.110956E+01   0.266369E-01  -0.461789E+02
   158   0.464789E+04   0.110057E+01   0.260410E-01  -0.460144E+02
   159   0.467870E+04   0.109123E+01   0.254566E-01  -0.458247E+02
   160   0.470928E+04   0.108155E+01   0.248838E-01  -0.456096E+02
   161   0.473960E+04   0.107156E+01   0.243228E-01  -0.453690E+02
   162   0.476966E+04   0.106127E+01   0.237739E-01  -0.451027E+02
   163   0.479945E+04   0.105071E+01   0.232371E-01  -0.448103E+02
   164   0.482893E+04   0.103988E+01   0.227126E-01  -0.444919E+02
   165   0.485812E+04   0.102881E+01   0.222007E-01  -0.441471E+02
   166   0.488699E+04   0.101751E+01   0.217015E-01  -0.437758E+02
   167   0.491554E+04   0.100601E+01   0.212153E-01  -0.433779E+02
   168   0.494375E+04   0.994338E+00   0.207421E-01  -0.429535E+02
   169   0.497162E+04   0.982511E+00   0.202822E-01  -0.425024E+02
   170   0.499913E+04   0.970546E+00   0.198358E-01  -0.420246E+02
   171   0.502628E+04   0.958475E+00   0.194030E-01  -0.415199E+02
   172   0.505306E+04   0.946319E+00   0.189841E-01  -0.409883E+02
   173   0.507946E+04   0.934103E+00   0.185791E-01  -0.404298E+02
   174   0.510546E+04   0.921849E+00   0.181884E-01  -0.398443E+02
   175   0.513106E+04   0.909596E+00   0.178121E-01  -0.392320E+02
   176   0.515625E+04   0.897359E+00   0.174502E-01  -0.385929E+02
   177   0.518102E+04   0.885175E+00   0.171027E-01  -0.379268E+02
   178   0.520535E+04   0.873068E+00   0.167692E-01  -0.372340E+02
   179   0.522924E+04   0.861061E+00   0.164496E-01  -0.365142E+02
   180   0.525269E+04   0.849190E+00   0.161436E-01  -0.357677E+02
   181   0.527568E+04   0.837486E+00   0.158510E-01  -0.349946E+02
   182   0.529821E+04   0.825980E+00   0.155714E-01  -0.341950E+02
   183   0.532027E+04   0.814693E+00   0.153047E-01  -0.333689E+02
   184   0.534185E+04   0.803663E+00   0.150507E-01  -0.325166E+02
   185   0.536294E+04   0.792929E+00   0.148090E-01  -0.316380E+02
   186   0.538354E+04   0.782512E+00   0.145795E-01  -0.307335E+02
   187   0.540364E+04   0.772444E+00   0.143618E-01  -0.298031E+02
   188   0.542323E+04   0.762765E+00   0.141558E-01  -0.288470E+02
   189   0.544230E+04   0.753507E+00   0.139612E-01  -0.278655E+02
   190   0.546086E+04   0.744704E+00   0.137778E-01  -0.268587E+02
   191   0.547888E+04   0.736389E+00   0.136053E-01  -0.258270E+02
   192   0.549636E+04   0.728597E+00   0.134435E-01  -0.247704E+02
   193   0.551329E+04   0.721362E+00   0.132921E-01  -0.236892E+02
   194   0.552967E+04   0.714720E+00   0.131509E-01  -0.225839E+02
   195   0.554550E+04   0.708708E+00   0.130197E-01  -0.214545E+02
   196   0.556076E+04   0.703360E+00   0.128981E-01  -0.203017E+02
   197   0.557547E+04   0.698716E+00   0.127861E-01  -0.191255E+02
   198   0.558962E+04   0.694810E+00   0.126832E-01  -0.179265E+02
   199   0.560318E+04   0.691680E+00   0.125894E-01  -0.167048E+02
   200   0.561618E+04   0.689360E+00   0.125042E-01  -0.154610E+02
   201   0.562860E+04   0.687890E+00   0.124276E-01  -0.141952E+02
   202   0.564042E+04   0.687305E+00   0.123591E-01  -0.129081E+02
   203   0.565164E+04   0.687640E+00   0.122987E-01  -0.115999E+02
   204   0.566225E+04   0.688933E+00   0.122460E-01  -0.102711E+02
   205   0.567222E+04   0.691220E+00   0.122007E-01  -0.892201E+01
   206   0.568157E+04   0.694536E+00   0.121626E-01  -0.755314E+01
   207   0.569027E+04   0.698918E+00   0.121315E-01  -0.616481E+01
   208   0.569833E+04   0.704402E+00   0.121070E-01  -0.475760E+01
   209   0.570577E+04   0.711024E+00   0.120889E-01  -0.333205E+01
   210   0.571257E+04   0.718821E+00   0.120770E-01  -0.188869E+01
   211   0.571875E+04   0.727830E+00   0.120710E-01  -0.428072E+00
   212   0.572431E+04   0.738084E+00   0.120706E-01   0.104926E+01
   213   0.572926E+04   0.749622E+00   0.120756E-01   0.254277E+01
   214   0.573361E+04   0.762479E+00   0.120857E-01   0.405190E+01
   215   0.573736E+04   0.776686E+00   0.121007E-01   0.557608E+01
   216   0.574048E+04   0.792288E+00   0.121202E-01   0.711473E+01
   217   0.574298E+04   0.809312E+00   0.121441E-01   0.866724E+01
   218   0.574487E+04   0.827789E+00   0.121721E-01   0.102331E+02
   219   0.574613E+04   0.847762E+00   0.122039E-01   0.118117E+02
   220   0.574675E+04   0.869262E+00   0.122393E-01   0.134024E+02
   221   0.574675E+04   0.892316E+00   0.122779E-01   0.150046E+02
   222   0.574610E+04   0.916970E+00   0.123196E-01   0.166179E+02
   223   0.574483E+04   0.943244E+00   0.123640E-01   0.182413E+02
   224   0.574292E+04   0.971176E+00   0.124110E-01   0.198744E+02
   225   0.574039E+04   0.100079E+01   0.124603E-01   0.215165E+02
   226   0.573722E+04   0.103212E+01   0.125115E-01   0.231669E+02
   227   0.573343E+04   0.106521E+01   0.125645E-01   0.248250E+02
   228   0.572901E+04   0.110007E+01   0.126189E-01   0.264901E+02
   229   0.572397E+04   0.113675E+01   0.126746E-01   0.281615E+02
   230   0.571831E+04   0.117526E+01   0.127312E-01   0.298386E+02
   231   0.571203E+04   0.121563E+01   0.127886E-01   0.315207E+02
   232   0.570513E+04   0.125789E+01   0.128463E-01   0.332070E+02
   233   0.569762E+04   0.130207E+01   0.129043E-01   0.348970E+02
   234   0.568948E+04   0.134819E+01   0.129622E-01   0.365897E+02
   235   0.568074E+04   0.139629E+01   0.130197E-01   0.382847E+02
   236   0.567139E+04   0.144638E+01   0.130766E-01   0.399812E+02
   237   0.566143E+04   0.149848E+01   0.131327E-01   0.416783E+02
   238   0.565087E+04   0.155263E+01   0.131877E-01   0.433755E+02
   239   0.563972E+04   0.160882E+01   0.132413E-01   0.450721E+02
   240   0.562797E+04   0.166710E+01   0.132932E-01   0.467670E+02
   241   0.561562E+04   0.172748E+01   0.133433E-01   0.484600E+02
   242   0.560269E+04   0.178998E+01   0.133912E-01   0.501499E+02
   243   0.558917E+04   0.185462E+01   0.134366E-01   0.518362E+02
   244   0.557508E+04   0.192141E+01   0.134794E-01   0.535182E+02
   245   0.556042E+04   0.199037E+01   0.135193E-01   0.551951E+02
   246   0.554520E+04   0.206151E+01   0.135560E-01   0.568664E+02
   247   0.552941E+04   0.213486E+01   0.135892E-01   0.585311E+02
   248   0.551308E+04   0.221042E+01   0.136187E-01   0.601886E+02
   249   0.549619E+04   0.228820E+01   0.136442E-01   0.618383E+02
   250   0.547877E+04   0.236822E+01   0.136655E-01   0.634793E+02
   251   0.546080E+04   0.245048E+01   0.136823E-01   0.651107E+02
   252   0.544230E+04   0.253499E+01   0.136948E-01   0.667320E+02
   253   0.542326E+04   0.262175E+01   0.137029E-01   0.683422E+02
   254   0.540370E+04   0.271078E+01   0.137068E-01   0.699404E+02
   255   0.538360E+04   0.280207E+01   0.137065E-01   0.715261E+02
   256   0.536298E+04   0.289563E+01   0.137022E-01   0.730984E+02
   257   0.534184E+04   0.299147E+01   0.136939E-01   0.746566E+02
   258   0.532021E+04   0.308957E+01   0.136817E-01   0.761997E+02
   259   0.529808E+04   0.318996E+01   0.136657E-01   0.777282E+02
   260   0.527548E+04   0.329261E+01   0.136460E-01   0.792398E+02
   261   0.525242E+04   0.339754E+01   0.136226E-01   0.807352E+02
   262   0.522891E+04   0.350474E+01   0.135957E-01   0.822130E+02
   263   0.520496E+04   0.361421E+01   0.135653E-01   0.836732E+02
   264   0.518058E+04   0.372594E+01   0.135316E-01   0.851143E+02
   265   0.515576E+04   0.383992E+01   0.134945E-01   0.865369E+02
   266   0.513053E+04   0.395614E+01   0.134543E-01   0.879389E+02
   267   0.510488E+04   0.407459E+01   0.134110E-01   0.893195E+02
   268   0.507883E+04   0.419525E+01   0.133646E-01   0.906795E+02
   269   0.505236E+04   0.431813E+01   0.133153E-01   0.920166E+02
   270   0.502550E+04   0.444319E+01   0.132631E-01   0.933315E+02
   271   0.499826E+04   0.457043E+01   0.132081E-01   0.946221E+02
   272   0.497063E+04   0.469983E+01   0.131505E-01   0.958890E+02
   273   0.494265E+04   0.483136E+01   0.130902E-01   0.971307E+02
   274   0.491430E+04   0.496502E+01   0.130275E-01   0.983481E+02
   275   0.488560E+04   0.510077E+01   0.129623E-01   0.995388E+02
   276   0.485658E+04   0.523860E+01   0.128947E-01   0.100704E+03
   277   0.482723E+04   0.537849E+01   0.128250E-01   0.101841E+03
   278   0.479756E+04   0.552041E+01   0.127530E-01   0.102950E+03
   279   0.476759E+04   0.566433E+01   0.126790E-01   0.104032E+03
   280   0.473734E+04   0.581022E+01   0.126029E-01   0.105085E+03
   281   0.470679E+04   0.595806E+01   0.125250E-01   0.106109E+03
   282   0.467597E+04   0.610781E+01   0.124452E-01   0.107103E+03
   283   0.464489E+04   0.625945E+01   0.123637E-01   0.108067E+03
   284   0.461356E+04   0.641293E+01   0.122805E-01   0.109000E+03
   285   0.458198E+04   0.656824E+01   0.121958E-01   0.109902E+03
   286   0.455016E+04   0.672533E+01   0.121096E-01   0.110772E+03
   287   0.451814E+04   0.688416E+01   0.120220E-01   0.111611E+03
   288   0.448590E+04   0.704469E+01   0.119330E-01   0.112416E+03
   289   0.445345E+04   0.720690E+01   0.118429E-01   0.113189E+03
   290   0.442082E+04   0.737073E+01   0.117516E-01   0.113928E+03
   291   0.438802E+04   0.753617E+01   0.116593E-01   0.114633E+03
   292   0.435504E+04   0.770309E+01   0.115660E-01   0.115304E+03
   293   0.432190E+04   0.787155E+01   0.114718E-01   0.115942E+03
   294   0.428861E+04   0.804148E+01   0.113768E-01   0.116543E+03
   295   0.425518E+04   0.821273E+01   0.112812E-01   0.117109E+03
   296   0.422162E+04   0.838538E+01   0.111849E-01   0.117640E+03
   297   0.418793E+04   0.855928E+01   0.110880E-01   0.118134E+03
   298   0.415413E+04   0.873443E+01   0.109908E-01   0.118591E+03
   299   0.412023E+04   0.891075E+01   0.108931E-01   0.119011E+03
   300   0.408624E+04   0.908816E+01   0.107952E-01   0.119395E+03
   301   0.405217E+04   0.926675E+01   0.106971E-01   0.119741E+03
   302   0.401804E+04   0.944629E+01   0.105989E-01   0.120050E+03
   303   0.398386E+04   0.962685E+01   0.105005E-01   0.120322E+03
   304   0.394963E+04   0.980837E+01   0.104022E-01   0.120556E+03
   305   0.391537E+04   0.999076E+01   0.103039E-01   0.120753E+03
   306   0.388109E+04   0.101740E+02   0.102057E-01   0.120911E+03
   307   0.384681E+04   0.103580E+02   0.101076E-01   0.121032E+03
   308   0.381253E+04   0.105428E+02   0.100098E-01   0.121114E+03
   309   0.377826E+04   0.107281E+02   0.991216E-02   0.121159E+03
   310   0.374400E+04   0.109140E+02   0.981488E-02   0.121165E+03
   311   0.370978E+04   0.111005E+02   0.971797E-02   0.121133E+03
   312   0.367560E+04   0.112874E+02   0.962148E-02   0.121062E+03
   313   0.364147E+04   0.114747E+02   0.952549E-02   0.120952E+03
   314   0.360740E+04   0.116624E+02   0.943004E-02   0.120804E+03
   315   0.357339E+04   0.118502E+02   0.933518E-02   0.120617E+03
   316   0.353947E+04   0.120384E+02   0.924098E-02   0.120391E+03
   317   0.350564E+04   0.122266E+02   0.914749E-02   0.120128E+03
   318   0.347192E+04   0.124148E+02   0.905477E-02   0.119826E+03
   319   0.343830E+04   0.126031E+02   0.896287E-02   0.119484E+03
   320   0.340480E+04   0.127913E+02   0.887185E-02   0.119105E+03
   321   0.337143E+04   0.129794E+02   0.878177E-02   0.118688E+03
   322   0.333820E+04   0.131673E+02   0.869268E-02   0.118233E+03
   323   0.330513E+04   0.133548E+02   0.860464E-02   0.117739E+03
   324   0.327220E+04   0.135420E+02   0.851770E-02   0.117208E+03
   325   0.323945E+04   0.137288E+02   0.843193E-02   0.116639E+03
   326   0.320687E+04   0.139152E+02   0.834737E-02   0.116033E+03
   327   0.317448E+04   0.141010E+02   0.826409E-02   0.115389E+03
   328   0.314229E+04   0.142861E+02   0.818213E-02   0.114708E+03
   329   0.311029E+04   0.144705E+02   0.810157E-02   0.113991E+03
   330   0.307851E+04   0.146541E+02   0.802244E-02   0.113236E+03
   331   0.304695E+04   0.148369E+02   0.794482E-02   0.112446E+03
   332   0.301562E+04   0.150188E+02   0.786875E-02   0.111618E+03
   333   0.298452E+04   0.151996E+02   0.779429E-02   0.110756E+03
   334   0.295367E+04   0.153794E+02   0.772150E-02   0.109858E+03
   335   0.292307E+04   0.155580E+02   0.765044E-02   0.108925E+03
   336   0.289274E+04   0.157355E+02   0.758115E-02   0.107957E+03
   337   0.286268E+04   0.159116E+02   0.751371E-02   0.106956E+03
   338   0.283289E+04   0.160865E+02   0.744815E-02   0.105920E+03
   339   0.280339E+04   0.162599E+02   0.738455E-02   0.104851E+03
   340   0.277419E+04   0.164319E+02   0.732295E-02   0.103750E+03
   341   0.274529E+04   0.166023E+02   0.726342E-02   0.102616E+03
   342   0.271669E+04   0.167711E+02   0.720600E-02   0.101449E+03
   343   0.268840E+04   0.169381E+02   0.715075E-02   0.100251E+03
   344   0.266043E+04   0.171034E+02   0.709774E-02   0.990210E+02
   345   0.263277E+04   0.172667E+02   0.704702E-02   0.977595E+02
   346   0.260544E+04   0.174281E+02   0.699864E-02   0.964668E+02
   347   0.257844E+04   0.175874E+02   0.695266E-02   0.951435E+02
   348   0.255177E+04   0.177446E+02   0.690913E-02   0.937897E+02
   349   0.252545E+04   0.178996E+02   0.686812E-02   0.924076E+02
   350   0.249947E+04   0.180525E+02   0.682968E-02   0.909965E+02
   351   0.247386E+04   0.182031E+02   0.679384E-02   0.895577E+02
   352   0.244862E+04   0.183514E+02   0.676055E-02   0.880921E+02
   353   0.242376E+04   0.184974E+02   0.672974E-02   0.865998E+02
   354   0.239927E+04   0.186410E+02   0.670133E-02   0.850828E+02
   355   0.237517E+04   0.187820E+02   0.667526E-02   0.835405E+02
   356   0.235146E+04   0.189206E+02   0.665144E-02   0.819736E+02
   357   0.232814E+04   0.190565E+02   0.662980E-02   0.803829E+02
   358   0.230522E+04   0.191898E+02   0.661028E-02   0.787691E+02
   359   0.228270E+04   0.193203E+02   0.659279E-02   0.771322E+02
   360   0.226058E+04   0.194480E+02   0.657726E-02   0.754738E+02
   361   0.223887E+04   0.195728E+02   0.656362E-02   0.737927E+02
   362   0.221757E+04   0.196946E+02   0.655180E-02   0.720908E+02
   363   0.219669E+04   0.198133E+02   0.654172E-02   0.703688E+02
   364   0.217622E+04   0.199291E+02   0.653330E-02   0.686273E+02
   365   0.215618E+04   0.200417E+02   0.652648E-02   0.668671E+02
   366   0.213656E+04   0.201511E+02   0.652118E-02   0.650890E+02
   367   0.211737E+04   0.202573E+02   0.651733E-02   0.632938E+02
   368   0.209861E+04   0.203602E+02   0.651485E-02   0.614823E+02
   369   0.208029E+04   0.204599E+02   0.651367E-02   0.596552E+02
   370   0.206240E+04   0.205561E+02   0.651371E-02   0.578133E+02
   371   0.204495E+04   0.206491E+02   0.651491E-02   0.559574E+02
   372   0.202794E+04   0.207385E+02   0.651718E-02   0.540882E+02
   373   0.201137E+04   0.208245E+02   0.652046E-02   0.522065E+02
   374   0.199525E+04   0.209070E+02   0.652468E-02   0.503132E+02
   375   0.197956E+04   0.209859E+02   0.652974E-02   0.484088E+02
   376   0.196432E+04   0.210612E+02   0.653560E-02   0.464942E+02
   377   0.194953E+04   0.211329E+02   0.654216E-02   0.445702E+02
   378   0.193518E+04   0.212008E+02   0.654936E-02   0.426374E+02
   379   0.192128E+04   0.212650E+02   0.655712E-02   0.406967E+02
   380   0.190784E+04   0.213253E+02   0.656537E-02   0.387488E+02
   381   0.189484E+04   0.213819E+02   0.657404E-02   0.367944E+02
   382   0.188229E+04   0.214345E+02   0.658305E-02   0.348343E+02
   383   0.187019E+04   0.214833E+02   0.659233E-02   0.328694E+02
   384   0.185854E+04   0.215281E+02   0.660180E-02   0.309005E+02
   385   0.184734E+04   0.215691E+02   0.661139E-02   0.289284E+02
   386   0.183659E+04   0.216061E+02   0.662103E-02   0.269540E+02
   387   0.182629E+04   0.216392E+02   0.663065E-02   0.249781E+02
   388   0.181643E+04   0.216685E+02   0.664016E-02   0.230016E+02
   389   0.180701E+04   0.216938E+02   0.664950E-02   0.210254E+02
   390   0.179804E+04   0.217152E+02   0.665859E-02   0.190501E+02
   391   0.178952E+04   0.217327E+02   0.666737E-02   0.170768E+02
   392   0.178142E+04   0.217461E+02   0.667574E-02   0.151061E+02
   393   0.177378E+04   0.217556E+02   0.668365E-02   0.131388E+02
   394   0.176656E+04   0.217611E+02   0.669102E-02   0.111757E+02
   395   0.175977E+04   0.217625E+02   0.669777E-02   0.921764E+01
